2014-08-03 06:42:48,821 

2014-08-03 06:43:28,296 

2014-08-03 06:44:05,952 

2014-08-03 06:44:45,804 

2014-08-03 06:45:23,391 

2014-08-03 06:46:01,899 

2014-08-03 06:46:39,010 

2014-08-03 06:47:19,419 

2014-08-03 06:47:55,271 

2014-08-03 06:48:33,746 

2014-08-03 06:49:13,150 

2014-08-03 06:49:50,749 

2014-08-03 06:50:30,020 

2014-08-03 06:51:05,881 

2014-08-03 06:51:41,356 

2014-08-03 06:52:16,520 

2014-08-03 06:52:39,683 

2014-08-03 06:53:17,362 

2014-08-03 06:53:53,660 

2014-08-03 06:54:27,716 

2014-08-03 06:54:53,343 

2014-08-03 06:55:31,340 

2014-08-03 06:56:08,712 

2014-08-03 06:56:47,805 

2014-08-03 06:57:24,579 

2014-08-03 06:58:01,772 

2014-08-03 06:58:38,244 

2014-08-03 06:59:17,411 

2014-08-03 06:59:52,200 

2014-08-03 07:00:29,086 

2014-08-03 07:01:06,026 

2014-08-03 07:01:42,258 

2014-08-03 07:02:17,911 

2014-08-03 07:02:55,858 

2014-08-03 07:03:32,730 

2014-08-03 07:04:13,150 

2014-08-03 07:04:52,923 

2014-08-03 07:05:32,893 

2014-08-03 07:06:08,988 

2014-08-03 07:06:47,543 

2014-08-03 07:07:28,078 

2014-08-03 07:08:06,193 

2014-08-03 07:08:43,425 

2014-08-03 07:09:21,999 

2014-08-03 07:10:01,865 

2014-08-03 07:10:40,052 

2014-08-03 07:11:20,790 

2014-08-03 07:12:03,247 

2014-08-03 07:12:40,001 

2014-08-03 07:13:16,084 

2014-08-03 07:13:54,625 

2014-08-03 07:14:31,710 

2014-08-03 07:15:20,719 

2014-08-03 07:15:56,700 

2014-08-03 07:16:35,072 

2014-08-03 07:17:11,451 

2014-08-03 07:17:51,128 

2014-08-03 07:18:29,255 

2014-08-03 07:19:04,903 

2014-08-03 07:19:43,873 

2014-08-03 07:20:21,961 

2014-08-03 07:21:04,174 

2014-08-03 07:21:41,561 

2014-08-03 07:22:20,317 

2014-08-03 07:22:58,293 

2014-08-03 07:23:36,276 

2014-08-03 07:24:14,235 

2014-08-03 07:24:53,442 

2014-08-03 07:25:31,799 

2014-08-03 07:26:11,958 

2014-08-03 07:26:49,770 

2014-08-03 07:27:28,749 

2014-08-03 07:28:05,964 

2014-08-03 07:28:44,326 

2014-08-03 07:29:22,114 

2014-08-03 07:30:01,899 

2014-08-03 07:30:54,527 

2014-08-03 07:31:31,364 

2014-08-03 07:32:12,870 

2014-08-03 07:32:54,711 

2014-08-03 07:33:35,743 

2014-08-03 07:34:14,856 

2014-08-03 07:34:54,341 

2014-08-03 07:35:33,050 

2014-08-03 07:36:11,779 

2014-08-03 07:36:49,586 

2014-08-03 07:37:28,933 

2014-08-03 07:38:08,527 

2014-08-03 07:38:46,011 

2014-08-03 07:39:25,568 

2014-08-03 07:40:03,217 

2014-08-03 07:40:39,981 

2014-08-03 07:41:21,755 

2014-08-03 07:42:00,659 

2014-08-03 07:42:42,311 

2014-08-03 07:43:21,779 

2014-08-03 07:44:03,171 

2014-08-03 07:44:41,045 

2014-08-03 07:45:23,832 

2014-08-03 07:46:04,778 

2014-08-03 07:46:49,704 

2014-08-03 07:47:27,369 

2014-08-03 07:48:06,503 

2014-08-03 07:48:41,358 

2014-08-03 07:49:22,654 

2014-08-03 07:50:00,273 

2014-08-03 07:50:40,257 

2014-08-03 07:51:19,153 

2014-08-03 07:51:57,800 

2014-08-03 07:52:35,445 

2014-08-03 07:53:16,546 

2014-08-03 07:53:56,345 

2014-08-03 07:54:36,959 

2014-08-03 07:55:13,712 

2014-08-03 07:55:52,857 

2014-08-03 07:56:31,958 

2014-08-03 07:57:10,907 

2014-08-03 07:57:48,754 

2014-08-03 07:58:25,383 

2014-08-03 07:59:10,465 

2014-08-03 07:59:46,414 

2014-08-03 08:00:23,926 

2014-08-03 08:01:02,276 

2014-08-03 08:01:40,907 

2014-08-03 08:02:19,568 

2014-08-03 08:02:57,650 

2014-08-03 08:03:38,188 

2014-08-03 08:04:17,586 

2014-08-03 08:04:57,906 

2014-08-03 08:05:35,481 

2014-08-03 08:06:14,707 

2014-08-03 08:06:53,770 

2014-08-03 08:07:31,909 

2014-08-03 08:08:10,356 

2014-08-03 08:08:48,949 

2014-08-03 08:09:25,518 

2014-08-03 08:10:05,273 

2014-08-03 08:10:45,773 

2014-08-03 08:11:23,976 

2014-08-03 08:11:59,607 

2014-08-03 08:12:36,977 

2014-08-03 08:13:13,542 

2014-08-03 08:13:49,618 

2014-08-03 08:14:30,222 

2014-08-03 08:15:08,786 

2014-08-03 08:16:07,359 

2014-08-03 08:16:54,775 

2014-08-03 08:17:48,586 

2014-08-03 08:18:34,444 

2014-08-03 08:19:12,588 

2014-08-03 08:19:51,230 

2014-08-03 08:20:30,643 

2014-08-03 08:21:11,307 

2014-08-03 08:21:51,072 

2014-08-03 08:22:29,450 

2014-08-03 08:23:10,980 

2014-08-03 08:23:54,480 

2014-08-03 08:24:35,249 

2014-08-03 08:25:14,289 

2014-08-03 08:25:53,765 

2014-08-03 08:26:34,695 

2014-08-03 08:27:15,576 

2014-08-03 08:27:55,236 

2014-08-03 08:28:38,026 

2014-08-03 08:29:18,221 

2014-08-03 08:29:57,925 

2014-08-03 08:30:32,846 

2014-08-03 08:31:12,893 

2014-08-03 08:31:55,718 

2014-08-03 08:32:34,856 

2014-08-03 08:33:16,208 

2014-08-03 08:33:56,425 

2014-08-03 08:34:34,847 

2014-08-03 08:35:15,825 

2014-08-03 08:35:54,068 

2014-08-03 08:36:30,009 

2014-08-03 08:37:09,978 

2014-08-03 08:37:46,786 

2014-08-03 08:38:24,391 

2014-08-03 08:39:02,792 

2014-08-03 08:39:41,667 

2014-08-03 08:40:22,505 

2014-08-03 08:41:00,126 

2014-08-03 08:41:37,920 

2014-08-03 08:42:16,496 

2014-08-03 08:42:56,049 

2014-08-03 08:43:36,549 

2014-08-03 08:44:16,433 

2014-08-03 08:44:54,689 

2014-08-03 08:45:34,660 

2014-08-03 08:46:13,444 

2014-08-03 08:46:46,683 

2014-08-03 08:47:22,020 

2014-08-03 08:47:59,519 

2014-08-03 08:48:36,823 

2014-08-03 08:49:14,473 

2014-08-03 08:49:58,305 

2014-08-03 08:50:36,576 

2014-08-03 08:51:16,565 

2014-08-03 08:51:54,040 

2014-08-03 08:52:33,428 

2014-08-03 08:53:10,992 

2014-08-03 08:53:53,951 

2014-08-03 08:54:35,265 

2014-08-03 08:55:12,998 

2014-08-03 08:55:50,044 

2014-08-03 08:56:27,689 

2014-08-03 08:57:07,562 

2014-08-03 08:57:45,742 

2014-08-03 08:58:22,487 

2014-08-03 08:58:58,518 

2014-08-03 08:59:36,218 

2014-08-03 09:00:14,659 

2014-08-03 09:00:50,503 

2014-08-03 09:01:27,717 

2014-08-03 09:02:07,608 

2014-08-03 09:02:45,200 

2014-08-03 09:03:24,870 

2014-08-03 09:04:04,706 

2014-08-03 09:04:42,571 

2014-08-03 09:05:19,871 

2014-08-03 09:05:59,206 

2014-08-03 09:06:43,558 

2014-08-03 09:07:21,243 

2014-08-03 09:08:01,378 

2014-08-03 09:08:36,901 

2014-08-03 09:09:14,438 

2014-08-03 09:09:52,816 

2014-08-03 09:10:33,340 

2014-08-03 09:11:11,112 

2014-08-03 09:11:49,086 

2014-08-03 09:12:27,768 

2014-08-03 09:13:03,545 

2014-08-03 09:13:42,963 

2014-08-03 09:14:23,335 

2014-08-03 09:15:03,880 

2014-08-03 09:15:40,113 

2014-08-03 09:16:18,730 

2014-08-03 09:16:53,270 

2014-08-03 09:17:32,124 

2014-08-03 09:18:12,799 

2014-08-03 09:18:49,724 

2014-08-03 09:19:28,067 

2014-08-03 09:20:07,462 

2014-08-03 09:20:45,536 

2014-08-03 09:21:22,851 

2014-08-03 09:22:00,415 

2014-08-03 09:22:35,930 

2014-08-03 09:23:13,862 

2014-08-03 09:23:53,866 

2014-08-03 09:24:32,913 

2014-08-03 09:25:09,591 

2014-08-03 09:25:46,465 

2014-08-03 09:26:26,094 

2014-08-03 09:27:05,025 

2014-08-03 09:27:42,110 

2014-08-03 09:28:20,951 

2014-08-03 09:29:00,216 

2014-08-03 09:29:38,575 

2014-08-03 09:30:14,213 

2014-08-03 09:30:53,362 

2014-08-03 09:31:31,152 

2014-08-03 09:32:08,640 

2014-08-03 09:32:46,762 

2014-08-03 09:33:24,077 

2014-08-03 09:34:01,539 

2014-08-03 09:34:41,360 

2014-08-03 09:35:22,255 

2014-08-03 09:36:02,806 

2014-08-03 09:36:41,414 

2014-08-03 09:37:21,565 

2014-08-03 09:38:03,499 

2014-08-03 09:38:37,495 

2014-08-03 09:39:14,263 

2014-08-03 09:39:52,908 

2014-08-03 09:40:20,217 

2014-08-03 09:40:57,692 

2014-08-03 09:41:41,017 

2014-08-03 09:42:20,923 

2014-08-03 09:42:59,842 

2014-08-03 09:43:38,602 

2014-08-03 09:44:16,656 

2014-08-03 09:45:00,475 

2014-08-03 09:45:37,606 

2014-08-03 09:46:33,986 

2014-08-03 09:47:11,710 

2014-08-03 09:47:51,992 

2014-08-03 09:48:29,096 

2014-08-03 09:49:08,113 

2014-08-03 09:49:46,089 

2014-08-03 09:50:25,345 

2014-08-03 09:51:05,159 

2014-08-03 09:51:46,130 

2014-08-03 09:52:33,799 

2014-08-03 09:53:13,626 

2014-08-03 09:53:52,466 

2014-08-03 09:54:33,667 

2014-08-03 09:55:17,266 

2014-08-03 09:55:59,713 

2014-08-03 09:56:36,279 

2014-08-03 09:57:14,711 

2014-08-03 09:57:55,166 

2014-08-03 09:58:30,959 

2014-08-03 09:59:07,937 

2014-08-03 09:59:43,351 

2014-08-03 10:00:19,349 

2014-08-03 10:00:53,100 

2014-08-03 10:01:29,160 

2014-08-03 10:02:09,968 

2014-08-03 10:02:47,261 

2014-08-03 10:03:23,509 

2014-08-03 10:04:03,545 

2014-08-03 10:04:38,688 

2014-08-03 10:05:19,039 

2014-08-03 10:05:56,591 

2014-08-03 10:06:39,807 

2014-08-03 10:07:17,500 

2014-08-03 10:07:58,086 

2014-08-03 10:08:38,153 

2014-08-03 10:09:19,092 

2014-08-03 10:09:57,889 

2014-08-03 10:10:37,208 

2014-08-03 10:11:21,204 

2014-08-03 10:12:02,293 

2014-08-03 10:12:38,873 

2014-08-03 10:13:15,197 

2014-08-03 10:13:58,997 

2014-08-03 10:14:37,985 

2014-08-03 10:15:21,705 

2014-08-03 10:16:02,348 

2014-08-03 10:16:42,163 

2014-08-03 10:17:20,446 

2014-08-03 10:18:01,939 

2014-08-03 10:18:37,537 

2014-08-03 10:19:18,312 

2014-08-03 10:20:05,064 

2014-08-03 10:20:49,726 

2014-08-03 10:21:34,156 

2014-08-03 10:22:11,352 

2014-08-03 10:22:49,614 

2014-08-03 10:23:31,138 

2014-08-03 10:24:08,797 

2014-08-03 10:24:48,639 

2014-08-03 10:25:28,097 

2014-08-03 10:26:06,497 

2014-08-03 10:26:48,517 

2014-08-03 10:27:26,641 

2014-08-03 10:28:05,529 

2014-08-03 10:28:44,917 

2014-08-03 10:29:23,191 

2014-08-03 10:30:03,698 

2014-08-03 10:30:42,487 

2014-08-03 10:31:17,291 

2014-08-03 10:31:56,079 

2014-08-03 10:32:31,732 

2014-08-03 10:33:08,459 

2014-08-03 10:33:46,490 

2014-08-03 10:34:26,360 

2014-08-03 10:35:04,669 

2014-08-03 10:35:41,373 

2014-08-03 10:36:15,823 

2014-08-03 10:36:54,769 

2014-08-03 10:37:28,015 

2014-08-03 10:38:07,098 

2014-08-03 10:38:44,713 

2014-08-03 10:39:20,519 

2014-08-03 10:39:59,986 

2014-08-03 10:40:39,636 

2014-08-03 10:41:18,527 

2014-08-03 10:42:00,477 

2014-08-03 10:42:41,151 

2014-08-03 10:43:19,784 

2014-08-03 10:43:57,332 

2014-08-03 10:44:34,749 

2014-08-03 10:45:12,053 

2014-08-03 10:45:51,137 

2014-08-03 10:46:30,585 

2014-08-03 10:47:08,769 

2014-08-03 10:47:48,916 

2014-08-03 10:48:27,161 

2014-08-03 10:49:08,512 

2014-08-03 10:49:46,254 

2014-08-03 10:50:24,386 

2014-08-03 10:50:59,660 

2014-08-03 10:51:36,807 

2014-08-03 10:52:15,623 

2014-08-03 10:52:53,965 

2014-08-03 10:53:30,326 

2014-08-03 10:54:10,668 

2014-08-03 10:54:51,562 

2014-08-03 10:55:34,606 

2014-08-03 10:56:13,315 

2014-08-03 10:56:53,463 

2014-08-03 10:57:29,983 

2014-08-03 10:58:10,385 

2014-08-03 10:58:42,518 

2014-08-03 10:59:20,408 

2014-08-03 11:00:01,443 

2014-08-03 11:00:38,102 

2014-08-03 11:01:13,976 

2014-08-03 11:01:50,273 

2014-08-03 11:02:25,877 

2014-08-03 11:03:06,901 

2014-08-03 11:03:46,265 

2014-08-03 11:04:20,176 

2014-08-03 11:05:00,577 

2014-08-03 11:05:39,583 

2014-08-03 11:06:19,892 

2014-08-03 11:07:01,714 

2014-08-03 11:07:40,229 

2014-08-03 11:08:19,187 

2014-08-03 11:08:54,850 

2014-08-03 11:09:30,905 

2014-08-03 11:10:08,482 

2014-08-03 11:10:42,293 

2014-08-03 11:11:24,843 

2014-08-03 11:12:01,255 

2014-08-03 11:12:42,848 

2014-08-03 11:13:21,474 

2014-08-03 11:13:59,133 

2014-08-03 11:14:35,905 

2014-08-03 11:15:11,429 

2014-08-03 11:15:48,526 

2014-08-03 11:16:25,528 

2014-08-03 11:17:04,050 

2014-08-03 11:17:42,921 

2014-08-03 11:18:18,217 

2014-08-03 11:18:55,924 

2014-08-03 11:19:34,277 

2014-08-03 11:20:13,759 

2014-08-03 11:20:51,785 

2014-08-03 11:21:34,006 

2014-08-03 11:22:13,458 

2014-08-03 11:22:51,257 

2014-08-03 11:23:26,919 

2014-08-03 11:24:05,570 

2014-08-03 11:24:43,753 

2014-08-03 11:25:24,127 

2014-08-03 11:26:04,399 

2014-08-03 11:26:39,797 

2014-08-03 11:27:23,005 

2014-08-03 11:28:04,229 

2014-08-03 11:28:39,639 

2014-08-03 11:29:19,033 

2014-08-03 11:29:56,296 

2014-08-03 11:30:34,057 

2014-08-03 11:31:12,345 

2014-08-03 11:31:54,371 

2014-08-03 11:32:31,241 

2014-08-03 11:33:09,747 

2014-08-03 11:33:46,725 

2014-08-03 11:34:24,406 

2014-08-03 11:35:04,126 

2014-08-03 11:35:43,653 

2014-08-03 11:36:21,552 

2014-08-03 11:36:59,880 

2014-08-03 11:37:35,714 

2014-08-03 11:38:16,462 

2014-08-03 11:38:54,978 

2014-08-03 11:39:33,213 

2014-08-03 11:40:13,409 

2014-08-03 11:40:52,585 

2014-08-03 11:41:33,804 

2014-08-03 11:42:13,386 

2014-08-03 11:42:52,553 

2014-08-03 11:43:31,936 

2014-08-03 11:44:11,384 

2014-08-03 11:44:50,658 

2014-08-03 11:45:30,953 

2014-08-03 11:46:10,447 

2014-08-03 11:46:49,247 

2014-08-03 11:47:28,784 

2014-08-03 11:48:06,669 

2014-08-03 11:48:43,975 

2014-08-03 11:49:24,007 

2014-08-03 11:50:06,597 

2014-08-03 11:50:46,230 

2014-08-03 11:51:23,831 

2014-08-03 11:52:04,070 

2014-08-03 11:52:43,452 

2014-08-03 11:53:24,374 

2014-08-03 11:54:07,294 

2014-08-03 11:54:48,056 

2014-08-03 11:55:26,099 

2014-08-03 11:56:05,466 

2014-08-03 11:56:44,246 

2014-08-03 11:57:25,456 

2014-08-03 11:58:07,248 

2014-08-03 11:58:48,948 

2014-08-03 11:59:27,854 

2014-08-03 12:00:08,340 

2014-08-03 12:00:43,041 

2014-08-03 12:01:20,262 

2014-08-03 12:02:00,154 

2014-08-03 12:02:38,894 

2014-08-03 12:03:20,911 

2014-08-03 12:04:01,198 

2014-08-03 12:04:40,281 

2014-08-03 12:05:16,994 

2014-08-03 12:05:55,933 

2014-08-03 12:06:38,247 

2014-08-03 12:07:19,470 

2014-08-03 12:08:02,757 

2014-08-03 12:08:45,643 

2014-08-03 12:09:28,303 

2014-08-03 12:10:07,089 

2014-08-03 12:10:47,561 

2014-08-03 12:11:30,578 

2014-08-03 12:12:14,219 

2014-08-03 12:12:57,131 

2014-08-03 12:13:39,380 

2014-08-03 12:14:16,874 

2014-08-03 12:14:59,708 

2014-08-03 12:15:37,225 

2014-08-03 12:16:22,521 

2014-08-03 12:17:07,990 

2014-08-03 12:17:49,512 

2014-08-03 12:18:23,183 

2014-08-03 12:19:02,288 

2014-08-03 12:19:41,906 

2014-08-03 12:20:18,869 

2014-08-03 12:20:55,896 

2014-08-03 12:21:34,405 

2014-08-03 12:22:15,617 

2014-08-03 12:22:50,694 

2014-08-03 12:23:29,556 

2014-08-03 12:24:13,936 

2014-08-03 12:24:52,921 

2014-08-03 12:25:34,554 

2014-08-03 12:26:12,618 

2014-08-03 12:26:48,825 

2014-08-03 12:27:27,328 

2014-08-03 12:28:04,806 

2014-08-03 12:28:45,306 

2014-08-03 12:29:23,951 

2014-08-03 12:30:03,978 

2014-08-03 12:30:41,928 

2014-08-03 12:31:21,196 

2014-08-03 12:32:00,355 

2014-08-03 12:32:42,409 

2014-08-03 12:33:22,455 

2014-08-03 12:34:00,771 

2014-08-03 12:34:40,669 

2014-08-03 12:35:19,465 

2014-08-03 12:35:56,276 

2014-08-03 12:36:38,160 

2014-08-03 12:37:16,241 

2014-08-03 12:37:51,643 

2014-08-03 12:38:28,829 

2014-08-03 12:39:08,721 

2014-08-03 12:39:46,433 

2014-08-03 12:40:25,234 

2014-08-03 12:41:01,092 

2014-08-03 12:41:41,894 

2014-08-03 12:42:19,438 

2014-08-03 12:43:01,018 

2014-08-03 12:43:38,230 

2014-08-03 12:44:16,751 

2014-08-03 12:44:51,776 

2014-08-03 12:45:33,959 

2014-08-03 12:46:14,692 

2014-08-03 12:46:54,229 

2014-08-03 12:47:37,994 

2014-08-03 12:48:15,494 

2014-08-03 12:48:54,802 

2014-08-03 12:49:33,709 

2014-08-03 12:50:11,954 

2014-08-03 12:50:49,202 

2014-08-03 12:51:27,275 

2014-08-03 12:52:06,665 

2014-08-03 12:52:45,326 

2014-08-03 12:53:24,610 

2014-08-03 12:54:03,133 

2014-08-03 12:54:40,015 

2014-08-03 12:55:17,607 

2014-08-03 12:55:56,730 

2014-08-03 12:56:30,389 

2014-08-03 12:57:07,286 

2014-08-03 12:57:45,634 

2014-08-03 12:58:25,035 

2014-08-03 12:59:03,533 

2014-08-03 12:59:41,287 

2014-08-03 13:00:18,281 

2014-08-03 13:00:55,762 

2014-08-03 13:01:31,267 

2014-08-03 13:02:11,640 

2014-08-03 13:02:52,386 

2014-08-03 13:03:30,464 

2014-08-03 13:04:09,937 

2014-08-03 13:04:46,622 

2014-08-03 13:05:23,268 

2014-08-03 13:05:59,765 

2014-08-03 13:06:38,819 

2014-08-03 13:07:23,384 

2014-08-03 13:08:02,286 

2014-08-03 13:08:39,716 

2014-08-03 13:09:17,366 

2014-08-03 13:09:55,335 

2014-08-03 13:10:41,505 

2014-08-03 13:11:18,142 

2014-08-03 13:11:54,845 

2014-08-03 13:12:33,451 

2014-08-03 13:13:14,760 

2014-08-03 13:13:51,317 

2014-08-03 13:14:30,883 

2014-08-03 13:15:08,993 

2014-08-03 13:15:44,006 

2014-08-03 13:16:20,977 

2014-08-03 13:16:57,549 

2014-08-03 13:17:36,224 

2014-08-03 13:18:23,738 

2014-08-03 13:19:02,962 

2014-08-03 13:19:42,693 

2014-08-03 13:20:27,910 

2014-08-03 13:21:07,317 

2014-08-03 13:21:48,656 

2014-08-03 13:22:28,640 

2014-08-03 13:23:07,758 

2014-08-03 13:23:46,072 

2014-08-03 13:24:28,364 

2014-08-03 13:25:06,697 

2014-08-03 13:25:43,592 

2014-08-03 13:26:20,531 

2014-08-03 13:27:01,064 

2014-08-03 13:27:37,937 

2014-08-03 13:28:18,301 

2014-08-03 13:28:55,276 

2014-08-03 13:29:35,728 

2014-08-03 13:30:12,082 

2014-08-03 13:30:51,420 

2014-08-03 13:31:31,398 

2014-08-03 13:32:11,802 

2014-08-03 13:32:49,023 

2014-08-03 13:33:27,485 

2014-08-03 13:34:07,961 

2014-08-03 13:34:52,090 

2014-08-03 13:35:27,171 

2014-08-03 13:36:06,528 

2014-08-03 13:36:42,242 

2014-08-03 13:37:21,211 

2014-08-03 13:38:00,142 

2014-08-03 13:38:37,272 

2014-08-03 13:39:17,989 

2014-08-03 13:39:58,939 

2014-08-03 13:40:39,675 

2014-08-03 13:41:23,409 

2014-08-03 13:42:03,963 

2014-08-03 13:42:48,039 

2014-08-03 13:43:26,182 

2014-08-03 13:44:05,641 

2014-08-03 13:44:44,535 

2014-08-03 13:45:23,501 

2014-08-03 13:46:05,647 

2014-08-03 13:46:45,728 

2014-08-03 13:47:27,280 

2014-08-03 13:48:09,929 

2014-08-03 13:48:48,704 

2014-08-03 13:49:31,700 

2014-08-03 13:50:09,632 

2014-08-03 13:50:46,472 

2014-08-03 13:51:28,513 

2014-08-03 13:52:11,356 

2014-08-03 13:52:52,092 

2014-08-03 13:53:34,089 

2014-08-03 13:54:12,049 

2014-08-03 13:54:51,203 

2014-08-03 13:55:29,094 

2014-08-03 13:56:09,670 

2014-08-03 13:56:49,641 

2014-08-03 13:57:34,266 

2014-08-03 13:58:13,777 

2014-08-03 13:58:55,981 

2014-08-03 13:59:37,997 

2014-08-03 14:00:16,759 

2014-08-03 14:00:52,747 

2014-08-03 14:01:32,670 

2014-08-03 14:02:07,226 

2014-08-03 14:02:44,708 

2014-08-03 14:03:21,937 

2014-08-03 14:03:58,434 

2014-08-03 14:04:36,344 

2014-08-03 14:05:15,358 

2014-08-03 14:05:55,910 

2014-08-03 14:06:36,771 

2014-08-03 14:07:17,363 

2014-08-03 14:07:54,994 

2014-08-03 14:08:37,247 

2014-08-03 14:09:15,924 

2014-08-03 14:09:50,916 

2014-08-03 14:10:26,304 

2014-08-03 14:11:02,487 

2014-08-03 14:11:40,650 

2014-08-03 14:12:16,848 

2014-08-03 14:12:55,452 

2014-08-03 14:13:35,465 

2014-08-03 14:14:15,959 

2014-08-03 14:14:52,222 

2014-08-03 14:16:29,681 

2014-08-03 14:17:09,732 

2014-08-03 14:17:52,379 

2014-08-03 14:18:33,237 

2014-08-03 14:19:13,578 

2014-08-03 14:19:53,236 

2014-08-03 14:20:37,653 

